IV,C,DV,Other
,,,
TIME (SEC),FUEL WEIGHT (LBS),POINTS,M2 max value is set to 1.5 (m2_max)
0.063,8,2.1496598638183166,BOXSCORE : (0)
0.063,9,2.168367346795606,BOXSCORE : (0)
0.064,1,2.0187074829772897,BOXSCORE : (0)
0.064,2,2.037414965954579,BOXSCORE : (0)
0.064,3,2.056122448931869,BOXSCORE : (0)
0.064,4,2.074829931909158,BOXSCORE : (0)
0.064,5,2.093537414886448,BOXSCORE : (0)
0.064,6,2.112244897863737,BOXSCORE : (0)
0.064,7,2.130952380841027,BOXSCORE : (0)
0.064,8,2.1496598638183166,BOXSCORE : (0)
0.064,9,2.168367346795606,BOXSCORE : (0)
0.065,1,2.0187074829772897,BOXSCORE : (0)
0.065,2,2.037414965954579,BOXSCORE : (0)
0.065,3,2.056122448931869,BOXSCORE : (0)
0.065,4,2.074829931909158,BOXSCORE : (0)
0.065,5,2.093537414886448,BOXSCORE : (0)
0.065,6,2.112244897863737,BOXSCORE : (0)
0.065,7,2.130952380841027,BOXSCORE : (0)
0.065,8,2.1496598638183166,BOXSCORE : (0)
0.065,9,2.168367346795606,BOXSCORE : (0)
0.066,1,2.0187074829772897,BOXSCORE : (0)
0.066,2,2.037414965954579,BOXSCORE : (0)
0.066,3,2.056122448931869,BOXSCORE : (0)
0.066,4,2.074829931909158,BOXSCORE : (0)
0.066,5,2.093537414886448,BOXSCORE : (0)
0.066,6,2.112244897863737,BOXSCORE : (0)
0.066,7,2.130952380841027,BOXSCORE : (0)
0.066,8,2.1496598638183166,BOXSCORE : (0)
0.066,9,2.168367346795606,BOXSCORE : (0)
0.067,1,2.0187074829772897,BOXSCORE : (0)
0.067,2,2.037414965954579,BOXSCORE : (0)
0.067,3,2.056122448931869,BOXSCORE : (0)
0.067,4,2.074829931909158,BOXSCORE : (0)
0.067,5,2.093537414886448,BOXSCORE : (0)
0.067,6,2.112244897863737,BOXSCORE : (0)
0.067,7,2.130952380841027,BOXSCORE : (0)
0.067,8,2.1496598638183166,BOXSCORE : (0)
0.067,9,2.168367346795606,BOXSCORE : (0)
0.068,1,2.0187074829772897,BOXSCORE : (0)
0.068,2,2.037414965954579,BOXSCORE : (0)
0.068,3,2.056122448931869,BOXSCORE : (0)
0.068,4,2.074829931909158,BOXSCORE : (0)
0.068,5,2.093537414886448,BOXSCORE : (0)
0.068,6,2.112244897863737,BOXSCORE : (0)
0.068,7,2.130952380841027,BOXSCORE : (0)
0.068,8,2.1496598638183166,BOXSCORE : (0)
0.068,9,2.168367346795606,BOXSCORE : (0)
0.069,1,2.0187074829772897,BOXSCORE : (0)
0.069,2,2.037414965954579,BOXSCORE : (0)
0.069,3,2.056122448931869,BOXSCORE : (0)
0.069,4,2.074829931909158,BOXSCORE : (0)
0.069,5,2.093537414886448,BOXSCORE : (0)
0.069,6,2.112244897863737,BOXSCORE : (0)
0.069,7,2.130952380841027,BOXSCORE : (0)
0.069,8,2.1496598638183166,BOXSCORE : (0)
0.069,9,2.168367346795606,BOXSCORE : (0)
0.07,1,2.0187074829772897,BOXSCORE : (0)
0.07,2,2.037414965954579,BOXSCORE : (0)
0.07,3,2.056122448931869,BOXSCORE : (0)
0.07,4,2.074829931909158,BOXSCORE : (0)
0.07,5,2.093537414886448,BOXSCORE : (0)
0.07,6,2.112244897863737,BOXSCORE : (0)
0.07,7,2.130952380841027,BOXSCORE : (0)
0.07,8,2.1496598638183166,BOXSCORE : (0)
0.07,9,2.168367346795606,BOXSCORE : (0)
0.071,1,2.0187074829772897,BOXSCORE : (0)
0.071,2,2.037414965954579,BOXSCORE : (0)
0.071,3,2.056122448931869,BOXSCORE : (0)
0.071,4,2.074829931909158,BOXSCORE : (0)
0.071,5,2.093537414886448,BOXSCORE : (0)
0.071,6,2.112244897863737,BOXSCORE : (0)
0.071,7,2.130952380841027,BOXSCORE : (0)
0.071,8,2.1496598638183166,BOXSCORE : (0)
0.071,9,2.168367346795606,BOXSCORE : (0)
0.072,1,2.0187074829772897,BOXSCORE : (0)
0.072,2,2.037414965954579,BOXSCORE : (0)
0.072,3,2.056122448931869,BOXSCORE : (0)
0.072,4,2.074829931909158,BOXSCORE : (0)
0.072,5,2.093537414886448,BOXSCORE : (0)
0.072,6,2.112244897863737,BOXSCORE : (0)
0.072,7,2.130952380841027,BOXSCORE : (0)
0.072,8,2.1496598638183166,BOXSCORE : (0)
0.072,9,2.168367346795606,BOXSCORE : (0)
0.073,1,2.0187074829772897,BOXSCORE : (0)
0.073,2,2.037414965954579,BOXSCORE : (0)
0.073,3,2.056122448931869,BOXSCORE : (0)
0.073,4,2.074829931909158,BOXSCORE : (0)
0.073,5,2.093537414886448,BOXSCORE : (0)
0.073,6,2.112244897863737,BOXSCORE : (0)
0.073,7,2.130952380841027,BOXSCORE : (0)
0.073,8,2.1496598638183166,BOXSCORE : (0)
0.073,9,2.168367346795606,BOXSCORE : (0)
0.074,1,2.0187074829772897,BOXSCORE : (0)
0.074,2,2.037414965954579,BOXSCORE : (0)
0.074,3,2.056122448931869,BOXSCORE : (0)
0.074,4,2.074829931909158,BOXSCORE : (0)
0.074,5,2.093537414886448,BOXSCORE : (0)
0.074,6,2.112244897863737,BOXSCORE : (0)
0.074,7,2.130952380841027,BOXSCORE : (0)
0.074,8,2.1496598638183166,BOXSCORE : (0)
0.074,9,2.168367346795606,BOXSCORE : (0)
0.075,1,2.0187074829772897,BOXSCORE : (0)
0.075,2,2.037414965954579,BOXSCORE : (0)
0.075,3,2.056122448931869,BOXSCORE : (0)
0.075,4,2.074829931909158,BOXSCORE : (0)
0.075,5,2.093537414886448,BOXSCORE : (0)
0.075,6,2.112244897863737,BOXSCORE : (0)
0.075,7,2.130952380841027,BOXSCORE : (0)
0.075,8,2.1496598638183166,BOXSCORE : (0)
0.075,9,2.168367346795606,BOXSCORE : (0)
0.076,1,2.0187074829772897,BOXSCORE : (0)
0.076,2,2.037414965954579,BOXSCORE : (0)
0.076,3,2.056122448931869,BOXSCORE : (0)
0.076,4,2.074829931909158,BOXSCORE : (0)
0.076,5,2.093537414886448,BOXSCORE : (0)
0.076,6,2.112244897863737,BOXSCORE : (0)
0.076,7,2.130952380841027,BOXSCORE : (0)
0.076,8,2.1496598638183166,BOXSCORE : (0)
0.076,9,2.168367346795606,BOXSCORE : (0)
0.077,1,2.0187074829772897,BOXSCORE : (0)
0.077,2,2.037414965954579,BOXSCORE : (0)
0.077,3,2.056122448931869,BOXSCORE : (0)
0.077,4,2.074829931909158,BOXSCORE : (0)
0.077,5,2.093537414886448,BOXSCORE : (0)
0.077,6,2.112244897863737,BOXSCORE : (0)
0.077,7,2.130952380841027,BOXSCORE : (0)
0.077,8,2.1496598638183166,BOXSCORE : (0)
0.077,9,2.168367346795606,BOXSCORE : (0)
0.078,1,2.0187074829772897,BOXSCORE : (0)
0.078,2,2.037414965954579,BOXSCORE : (0)
0.078,3,2.056122448931869,BOXSCORE : (0)
0.078,4,2.074829931909158,BOXSCORE : (0)
0.078,5,2.093537414886448,BOXSCORE : (0)
0.078,6,2.112244897863737,BOXSCORE : (0)
0.078,7,2.130952380841027,BOXSCORE : (0)
0.078,8,2.1496598638183166,BOXSCORE : (0)
0.078,9,2.168367346795606,BOXSCORE : (0)
0.079,1,2.0187074829772897,BOXSCORE : (0)
0.079,2,2.037414965954579,BOXSCORE : (0)
0.079,3,2.056122448931869,BOXSCORE : (0)
0.079,4,2.074829931909158,BOXSCORE : (0)
0.079,5,2.093537414886448,BOXSCORE : (0)
0.079,6,2.112244897863737,BOXSCORE : (0)
0.079,7,2.130952380841027,BOXSCORE : (0)
0.079,8,2.1496598638183166,BOXSCORE : (0)
0.079,9,2.168367346795606,BOXSCORE : (0)
0.08,1,2.0187074829772897,BOXSCORE : (0)
0.08,2,2.037414965954579,BOXSCORE : (0)
0.08,3,2.056122448931869,BOXSCORE : (0)
0.08,4,2.074829931909158,BOXSCORE : (0)
0.08,5,2.093537414886448,BOXSCORE : (0)
0.08,6,2.112244897863737,BOXSCORE : (0)
0.08,7,2.130952380841027,BOXSCORE : (0)
0.08,8,2.1496598638183166,BOXSCORE : (0)
0.08,9,2.168367346795606,BOXSCORE : (0)
0.081,1,2.0187074829772897,BOXSCORE : (0)
0.081,2,2.037414965954579,BOXSCORE : (0)
0.081,3,2.056122448931869,BOXSCORE : (0)
0.081,4,2.074829931909158,BOXSCORE : (0)
0.081,5,2.093537414886448,BOXSCORE : (0)
0.081,6,2.112244897863737,BOXSCORE : (0)
0.081,7,2.130952380841027,BOXSCORE : (0)
0.081,8,2.1496598638183166,BOXSCORE : (0)
0.081,9,2.168367346795606,BOXSCORE : (0)
0.082,1,2.0187074829772897,BOXSCORE : (0)
0.082,2,2.037414965954579,BOXSCORE : (0)
0.082,3,2.056122448931869,BOXSCORE : (0)
0.082,4,2.074829931909158,BOXSCORE : (0)
0.082,5,2.093537414886448,BOXSCORE : (0)
0.082,6,2.112244897863737,BOXSCORE : (0)
0.082,7,2.130952380841027,BOXSCORE : (0)
0.082,8,2.1496598638183166,BOXSCORE : (0)
0.082,9,2.168367346795606,BOXSCORE : (0)
0.083,1,2.0187074829772897,BOXSCORE : (0)
0.083,2,2.037414965954579,BOXSCORE : (0)
0.083,3,2.056122448931869,BOXSCORE : (0)
0.083,4,2.074829931909158,BOXSCORE : (0)
0.083,5,2.093537414886448,BOXSCORE : (0)
0.083,6,2.112244897863737,BOXSCORE : (0)
0.083,7,2.130952380841027,BOXSCORE : (0)
0.083,8,2.1496598638183166,BOXSCORE : (0)
0.083,9,2.168367346795606,BOXSCORE : (0)
0.084,1,2.0187074829772897,BOXSCORE : (0)
0.084,2,2.037414965954579,BOXSCORE : (0)
0.084,3,2.056122448931869,BOXSCORE : (0)
0.084,4,2.074829931909158,BOXSCORE : (0)
0.084,5,2.093537414886448,BOXSCORE : (0)
0.084,6,2.112244897863737,BOXSCORE : (0)
0.084,7,2.130952380841027,BOXSCORE : (0)
0.084,8,2.1496598638183166,BOXSCORE : (0)
0.084,9,2.168367346795606,BOXSCORE : (0)
0.085,1,2.0187074829772897,BOXSCORE : (0)
0.085,2,2.037414965954579,BOXSCORE : (0)
0.085,3,2.056122448931869,BOXSCORE : (0)
0.085,4,2.074829931909158,BOXSCORE : (0)
0.085,5,2.093537414886448,BOXSCORE : (0)
0.085,6,2.112244897863737,BOXSCORE : (0)
0.085,7,2.130952380841027,BOXSCORE : (0)
0.085,8,2.1496598638183166,BOXSCORE : (0)
0.085,9,2.168367346795606,BOXSCORE : (0)
0.086,1,2.0187074829772897,BOXSCORE : (0)
0.086,2,2.037414965954579,BOXSCORE : (0)
0.086,3,2.056122448931869,BOXSCORE : (0)
0.086,4,2.074829931909158,BOXSCORE : (0)
0.086,5,2.093537414886448,BOXSCORE : (0)
0.086,6,2.112244897863737,BOXSCORE : (0)
0.086,7,2.130952380841027,BOXSCORE : (0)
0.086,8,2.1496598638183166,BOXSCORE : (0)
0.086,9,2.168367346795606,BOXSCORE : (0)
0.087,1,2.0187074829772897,BOXSCORE : (0)
0.087,2,2.037414965954579,BOXSCORE : (0)
0.087,3,2.056122448931869,BOXSCORE : (0)
0.087,4,2.074829931909158,BOXSCORE : (0)
0.087,5,2.093537414886448,BOXSCORE : (0)
0.087,6,2.112244897863737,BOXSCORE : (0)
0.087,7,2.130952380841027,BOXSCORE : (0)
0.087,8,2.1496598638183166,BOXSCORE : (0)
0.087,9,2.168367346795606,BOXSCORE : (0)
0.088,1,2.0187074829772897,BOXSCORE : (0)
0.088,2,2.037414965954579,BOXSCORE : (0)
0.088,3,2.056122448931869,BOXSCORE : (0)
0.088,4,2.074829931909158,BOXSCORE : (0)
0.088,5,2.093537414886448,BOXSCORE : (0)
0.088,6,2.112244897863737,BOXSCORE : (0)
0.088,7,2.130952380841027,BOXSCORE : (0)
0.088,8,2.1496598638183166,BOXSCORE : (0)
0.088,9,2.168367346795606,BOXSCORE : (0)
0.089,1,2.0187074829772897,BOXSCORE : (0)
0.089,2,2.037414965954579,BOXSCORE : (0)
0.089,3,2.056122448931869,BOXSCORE : (0)
0.089,4,2.074829931909158,BOXSCORE : (0)
0.089,5,2.093537414886448,BOXSCORE : (0)
0.089,6,2.112244897863737,BOXSCORE : (0)
0.089,7,2.130952380841027,BOXSCORE : (0)
0.089,8,2.1496598638183166,BOXSCORE : (0)
0.089,9,2.168367346795606,BOXSCORE : (0)
0.09,1,2.0187074829772897,BOXSCORE : (0)
0.09,2,2.037414965954579,BOXSCORE : (0)
0.09,3,2.056122448931869,BOXSCORE : (0)
0.09,4,2.074829931909158,BOXSCORE : (0)
0.09,5,2.093537414886448,BOXSCORE : (0)
0.09,6,2.112244897863737,BOXSCORE : (0)
0.09,7,2.130952380841027,BOXSCORE : (0)
0.09,8,2.1496598638183166,BOXSCORE : (0)
0.09,9,2.168367346795606,BOXSCORE : (0)
0.091,1,2.0187074829772897,BOXSCORE : (0)
0.091,2,2.037414965954579,BOXSCORE : (0)
0.091,3,2.056122448931869,BOXSCORE : (0)
0.091,4,2.074829931909158,BOXSCORE : (0)
0.091,5,2.093537414886448,BOXSCORE : (0)
0.091,6,2.112244897863737,BOXSCORE : (0)
0.091,7,2.130952380841027,BOXSCORE : (0)
0.091,8,2.1496598638183166,BOXSCORE : (0)
0.091,9,2.168367346795606,BOXSCORE : (0)
0.092,1,2.0187074829772897,BOXSCORE : (0)
0.092,2,2.037414965954579,BOXSCORE : (0)
0.092,3,2.056122448931869,BOXSCORE : (0)
0.092,4,2.074829931909158,BOXSCORE : (0)
0.092,5,2.093537414886448,BOXSCORE : (0)
0.092,6,2.112244897863737,BOXSCORE : (0)
0.092,7,2.130952380841027,BOXSCORE : (0)
0.092,8,2.1496598638183166,BOXSCORE : (0)
0.092,9,2.168367346795606,BOXSCORE : (0)
0.093,1,2.0187074829772897,BOXSCORE : (0)
0.093,2,2.037414965954579,BOXSCORE : (0)
0.093,3,2.056122448931869,BOXSCORE : (0)
0.093,4,2.074829931909158,BOXSCORE : (0)
0.093,5,2.093537414886448,BOXSCORE : (0)
0.093,6,2.112244897863737,BOXSCORE : (0)
0.093,7,2.130952380841027,BOXSCORE : (0)
0.093,8,2.1496598638183166,BOXSCORE : (0)
0.093,9,2.168367346795606,BOXSCORE : (0)
0.094,1,2.0187074829772897,BOXSCORE : (0)
0.094,2,2.037414965954579,BOXSCORE : (0)
0.094,3,2.056122448931869,BOXSCORE : (0)
0.094,4,2.074829931909158,BOXSCORE : (0)
0.094,5,2.093537414886448,BOXSCORE : (0)
0.094,6,2.112244897863737,BOXSCORE : (0)
0.094,7,2.130952380841027,BOXSCORE : (0)
0.094,8,2.1496598638183166,BOXSCORE : (0)
0.094,9,2.168367346795606,BOXSCORE : (0)
0.095,1,2.0187074829772897,BOXSCORE : (0)
0.095,2,2.037414965954579,BOXSCORE : (0)
0.095,3,2.056122448931869,BOXSCORE : (0)
0.095,4,2.074829931909158,BOXSCORE : (0)
0.095,5,2.093537414886448,BOXSCORE : (0)
0.095,6,2.112244897863737,BOXSCORE : (0)
0.095,7,2.130952380841027,BOXSCORE : (0)
0.095,8,2.1496598638183166,BOXSCORE : (0)
0.095,9,2.168367346795606,BOXSCORE : (0)
0.096,1,2.0187074829772897,BOXSCORE : (0)
0.096,2,2.037414965954579,BOXSCORE : (0)
0.096,3,2.056122448931869,BOXSCORE : (0)
0.096,4,2.074829931909158,BOXSCORE : (0)
0.096,5,2.093537414886448,BOXSCORE : (0)
0.096,6,2.112244897863737,BOXSCORE : (0)
0.096,7,2.130952380841027,BOXSCORE : (0)
0.096,8,2.1496598638183166,BOXSCORE : (0)
0.096,9,2.168367346795606,BOXSCORE : (0)
0.097,1,2.0187074829772897,BOXSCORE : (0)
0.097,2,2.037414965954579,BOXSCORE : (0)
0.097,3,2.056122448931869,BOXSCORE : (0)
0.097,4,2.074829931909158,BOXSCORE : (0)
0.097,5,2.093537414886448,BOXSCORE : (0)
0.097,6,2.112244897863737,BOXSCORE : (0)
0.097,7,2.130952380841027,BOXSCORE : (0)
0.097,8,2.1496598638183166,BOXSCORE : (0)
0.097,9,2.168367346795606,BOXSCORE : (0)
0.098,1,2.0187074829772897,BOXSCORE : (0)
0.098,2,2.037414965954579,BOXSCORE : (0)
0.098,3,2.056122448931869,BOXSCORE : (0)
0.098,4,2.074829931909158,BOXSCORE : (0)
0.098,5,2.093537414886448,BOXSCORE : (0)
0.098,6,2.112244897863737,BOXSCORE : (0)
0.098,7,2.130952380841027,BOXSCORE : (0)
0.098,8,2.1496598638183166,BOXSCORE : (0)
0.098,9,2.168367346795606,BOXSCORE : (0)
0.099,1,2.0187074829772897,BOXSCORE : (0)
0.099,2,2.037414965954579,BOXSCORE : (0)
0.099,3,2.056122448931869,BOXSCORE : (0)
0.099,4,2.074829931909158,BOXSCORE : (0)
0.099,5,2.093537414886448,BOXSCORE : (0)
0.099,6,2.112244897863737,BOXSCORE : (0)
0.099,7,2.130952380841027,BOXSCORE : (0)
0.099,8,2.1496598638183166,BOXSCORE : (0)
0.099,9,2.168367346795606,BOXSCORE : (0)
0.1,1,2.0187074829772897,BOXSCORE : (0)
0.1,2,2.037414965954579,BOXSCORE : (0)
0.1,3,2.056122448931869,BOXSCORE : (0)
0.1,4,2.074829931909158,BOXSCORE : (0)
0.1,5,2.093537414886448,BOXSCORE : (0)
0.1,6,2.112244897863737,BOXSCORE : (0)
0.1,7,2.130952380841027,BOXSCORE : (0)
0.1,8,2.1496598638183166,BOXSCORE : (0)
0.1,9,2.168367346795606,BOXSCORE : (0)
0.101,1,2.0187074829772897,BOXSCORE : (0)
0.101,2,2.037414965954579,BOXSCORE : (0)
0.101,3,2.056122448931869,BOXSCORE : (0)
0.101,4,2.074829931909158,BOXSCORE : (0)
0.101,5,2.093537414886448,BOXSCORE : (0)
0.101,6,2.112244897863737,BOXSCORE : (0)
0.101,7,2.130952380841027,BOXSCORE : (0)
0.101,8,2.1496598638183166,BOXSCORE : (0)
0.101,9,2.168367346795606,BOXSCORE : (0)
0.102,1,2.0187074829772897,BOXSCORE : (0)
0.102,2,2.037414965954579,BOXSCORE : (0)
0.102,3,2.056122448931869,BOXSCORE : (0)
0.102,4,2.074829931909158,BOXSCORE : (0)
0.102,5,2.093537414886448,BOXSCORE : (0)
0.102,6,2.112244897863737,BOXSCORE : (0)
0.102,7,2.130952380841027,BOXSCORE : (0)
0.102,8,2.1496598638183166,BOXSCORE : (0)
0.102,9,2.168367346795606,BOXSCORE : (0)
0.103,1,2.0187074829772897,BOXSCORE : (0)
0.103,2,2.037414965954579,BOXSCORE : (0)
0.103,3,2.056122448931869,BOXSCORE : (0)
0.103,4,2.074829931909158,BOXSCORE : (0)
0.103,5,2.093537414886448,BOXSCORE : (0)
0.103,6,2.112244897863737,BOXSCORE : (0)
0.103,7,2.130952380841027,BOXSCORE : (0)
0.103,8,2.1496598638183166,BOXSCORE : (0)
0.103,9,2.168367346795606,BOXSCORE : (0)
0.104,1,2.0187074829772897,BOXSCORE : (0)
0.104,2,2.037414965954579,BOXSCORE : (0)
0.104,3,2.056122448931869,BOXSCORE : (0)
0.104,4,2.074829931909158,BOXSCORE : (0)
0.104,5,2.093537414886448,BOXSCORE : (0)
0.104,6,2.112244897863737,BOXSCORE : (0)
0.104,7,2.130952380841027,BOXSCORE : (0)
0.104,8,2.1496598638183166,BOXSCORE : (0)
0.104,9,2.168367346795606,BOXSCORE : (0)
0.105,1,2.0187074829772897,BOXSCORE : (0)
0.105,2,2.037414965954579,BOXSCORE : (0)
0.105,3,2.056122448931869,BOXSCORE : (0)
0.105,4,2.074829931909158,BOXSCORE : (0)
0.105,5,2.093537414886448,BOXSCORE : (0)
0.105,6,2.112244897863737,BOXSCORE : (0)
0.105,7,2.130952380841027,BOXSCORE : (0)
0.105,8,2.1496598638183166,BOXSCORE : (0)
0.105,9,2.168367346795606,BOXSCORE : (0)
0.106,1,2.0187074829772897,BOXSCORE : (0)
0.106,2,2.037414965954579,BOXSCORE : (0)
0.106,3,2.056122448931869,BOXSCORE : (0)
0.106,4,2.074829931909158,BOXSCORE : (0)
0.106,5,2.093537414886448,BOXSCORE : (0)
0.106,6,2.112244897863737,BOXSCORE : (0)
0.106,7,2.130952380841027,BOXSCORE : (0)
0.106,8,2.1496598638183166,BOXSCORE : (0)
0.106,9,2.168367346795606,BOXSCORE : (0)
0.107,1,2.0187074829772897,BOXSCORE : (0)
0.107,2,2.037414965954579,BOXSCORE : (0)
0.107,3,2.056122448931869,BOXSCORE : (0)
0.107,4,2.074829931909158,BOXSCORE : (0)
0.107,5,2.093537414886448,BOXSCORE : (0)
0.107,6,2.112244897863737,BOXSCORE : (0)
0.107,7,2.130952380841027,BOXSCORE : (0)
0.107,8,2.1496598638183166,BOXSCORE : (0)
0.107,9,2.168367346795606,BOXSCORE : (0)
0.108,1,2.0187074829772897,BOXSCORE : (0)
0.108,2,2.037414965954579,BOXSCORE : (0)
0.108,3,2.056122448931869,BOXSCORE : (0)
0.108,4,2.074829931909158,BOXSCORE : (0)
0.108,5,2.093537414886448,BOXSCORE : (0)
0.108,6,2.112244897863737,BOXSCORE : (0)
0.108,7,2.130952380841027,BOXSCORE : (0)
0.108,8,2.1496598638183166,BOXSCORE : (0)
0.108,9,2.168367346795606,BOXSCORE : (0)
0.109,1,2.0187074829772897,BOXSCORE : (0)
0.109,2,2.037414965954579,BOXSCORE : (0)
0.109,3,2.056122448931869,BOXSCORE : (0)
0.109,4,2.074829931909158,BOXSCORE : (0)
0.109,5,2.093537414886448,BOXSCORE : (0)
0.109,6,2.112244897863737,BOXSCORE : (0)
0.109,7,2.130952380841027,BOXSCORE : (0)
0.109,8,2.1496598638183166,BOXSCORE : (0)
0.109,9,2.168367346795606,BOXSCORE : (0)
0.11,1,2.0187074829772897,BOXSCORE : (0)
0.11,2,2.037414965954579,BOXSCORE : (0)
0.11,3,2.056122448931869,BOXSCORE : (0)
0.11,4,2.074829931909158,BOXSCORE : (0)
0.11,5,2.093537414886448,BOXSCORE : (0)
0.11,6,2.112244897863737,BOXSCORE : (0)
0.11,7,2.130952380841027,BOXSCORE : (0)
0.11,8,2.1496598638183166,BOXSCORE : (0)
0.11,9,2.168367346795606,BOXSCORE : (0)
0.111,1,2.0187074829772897,BOXSCORE : (0)
0.111,2,2.037414965954579,BOXSCORE : (0)
0.111,3,2.056122448931869,BOXSCORE : (0)
0.111,4,2.074829931909158,BOXSCORE : (0)
0.111,5,2.093537414886448,BOXSCORE : (0)
0.111,6,2.112244897863737,BOXSCORE : (0)
0.111,7,2.130952380841027,BOXSCORE : (0)
0.111,8,2.1496598638183166,BOXSCORE : (0)
0.111,9,2.168367346795606,BOXSCORE : (0)
0.112,1,2.0187074829772897,BOXSCORE : (0)
0.112,2,2.037414965954579,BOXSCORE : (0)
0.112,3,2.056122448931869,BOXSCORE : (0)
0.112,4,2.074829931909158,BOXSCORE : (0)
0.112,5,2.093537414886448,BOXSCORE : (0)
0.112,6,2.112244897863737,BOXSCORE : (0)
0.112,7,2.130952380841027,BOXSCORE : (0)
0.112,8,2.1496598638183166,BOXSCORE : (0)
